timestamp_utc,time_source,hhmmss_gps,latitude,longitude,hdop,gps_altitude,pressure_altitude,t_internal,t_external,pressure_kpa
2026-04-12 11:08:02,GPS,110802,54.354973,-6.656922,0.65,582.1,515.5235140886853,33.375,11.0,96.38925516326988
2026-04-12 11:08:34,GPS,110834,54.3568155,-6.659896166666667,0.59,784.4,724.7600964788709,33.125,9.5625,93.99484775262457
2026-04-12 11:09:03,GPS,110903,54.358966833333334,-6.6629985000000005,0.59,973.8,918.5711918289032,32.875,9.0625,91.8201492995557
2026-04-12 11:09:35,GPS,110935,54.361051,-6.666952666666667,0.59,1161.1,1109.256612698595,32.5625,8.5,89.720461978073
2026-04-12 11:10:08,GPS,111008,54.363542,-6.670363666666667,0.6,1349.8,1289.7622936991158,32.25,8.4375,87.76885198004224
2026-04-12 11:10:37,GPS,111037,54.366296,-6.673484333333334,0.59,1506.1,1454.7954044944577,31.875,8.9375,86.01474676953126
2026-04-12 11:11:08,GPS,111108,54.369533833333335,-6.675912333333334,0.59,1682.2,1629.0867033676172,31.5,8.375,84.19316737190363
2026-04-12 11:11:43,GPS,111143,54.373409,-6.677637666666667,0.59,1876.9,1816.8303559609456,31.0625,8.0,82.26606718964182
2026-04-12 11:12:15,GPS,111215,54.37652166666667,-6.678432166666667,0.59,2072.5,2010.037538909802,30.6875,7.75,80.32033432725464
2026-04-12 11:12:45,GPS,111245,54.37889783333333,-6.678545,0.59,2264.6,2202.6143213321266,30.375,7.4375,78.41819883306913
2026-04-12 11:13:19,GPS,111319,54.380534,-6.6798555,0.6,2491.7,2421.573851090598,29.9375,6.375,76.29995580443912
2026-04-12 11:13:50,GPS,111350,54.38213483333333,-6.6829133333333335,0.59,2691.4,2619.1802714634364,29.625,5.25,74.42828642343174
2026-04-12 11:14:21,GPS,111421,54.383491166666666,-6.6854175,0.62,2895.3,2825.7838519227244,29.375,4.75,72.51132928491815
2026-04-12 11:14:56,GPS,111456,54.3846435,-6.6877315,0.62,3126.1,3046.8873664551575,29.0,3.3125,70.50432141906946
2026-04-12 11:15:29,GPS,111529,54.385629333333334,-6.689694833333333,0.58,3341.7,3253.3113048704545,28.75,1.6875,68.67139410684523
2026-04-12 11:16:01,GPS,111601,54.386817,-6.6915648333333335,0.62,3569.9,3482.610214414569,28.375,0.4375,66.68078174234935
